message,timestamp
"src/services/enrollmentService.ts(430,7): error TS2322: Type 'string' is not assignable to type 'number'.
src/services/enrollmentService.ts(431,7): error TS2322: Type 'string' is not assignable to type 'number'.
src/services/enrollmentService.ts(439,11): error TS7022: 'enrollments' implicitly has type 'any' because it does not have a type annotation and is referenced directly or indirectly in its own initializer.
src/services/enrollmentService.ts(440,17): error TS2448: Block-scoped variable 'enrollments' used before its declaration.
src/services/enrollmentService.ts(441,22): error TS2448: Block-scoped variable 'enrollments' used before its declaration.
src/services/enrollmentService.ts(447,13): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type '{ id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; shortDescriptionI18n?: boolean | undefined; ... 20 more ...; deletedAt?: boolean | undefined; }'.
src/services/export-service.ts(63,41): error TS18046: 'error' is of type 'unknown'.
src/services/export-service.ts(85,28): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""analysisType""; tableName: ""llmAnalyses""; dataType: ""string""; columnType: ""PgEnumColumn""; data: ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations""; ... 9 more ...; generated: undefined; }, {}, {}>, right: SQLWrapper | ... 4 more ... | ""recommendations""): SQL<...>', gave the following error.
    Argument of type 'string' is not assignable to parameter of type 'SQLWrapper | ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations""'.
  Overload 2 of 3, '(left: Aliased<string>, right: string | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""analysisType""; tableName: ""llmAnalyses""; dataType: ""string""; columnType: ""PgEnumColumn""; data: ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations""; ... 9 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<string>'.
      Type 'PgColumn<{ name: ""analysisType""; tableName: ""llmAnalyses""; dataType: ""string""; columnType: ""PgEnumColumn""; data: ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations""; ... 9 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<string>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""analysisType""; tableName: ""llmAnalyses""; dataType: ""string""; columnType: ""PgEnumColumn""; data: ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations""; ... 9 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
src/services/export-service.ts(95,43): error TS2339: Property 'language' does not exist on type 'PgTableWithColumns<{ name: ""llmAnalyses""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""llmAnalyses""; dataType: ""string""; columnType: ""PgVarchar""; data: string; driverParam: string; notNull: true; ... 7 more ...; generated: undefined; }, {}, { ...; }>; ... 9 more ...; completedAt: PgColumn<......'.
src/services/export-service.ts(109,9): error TS2353: Object literal may only specify known properties, and 'job' does not exist in type '{ questionnaire?: true | { columns?: { id?: boolean | undefined; workshopId?: boolean | undefined; title?: boolean | undefined; description?: boolean | undefined; instructions?: boolean | undefined; ... 6 more ...; updatedAt?: boolean | undefined; } | undefined; with?: { ...; } | undefined; extras?: Record<...> | .....'.
src/services/llm-worker.ts(103,27): error TS2769: No overload matches this call.
  Overload 1 of 8, '(options: RedisOptions): Redis', gave the following error.
    Object literal may only specify known properties, and 'retryDelayOnFailover' does not exist in type 'RedisOptions'.
  Overload 2 of 8, '(port: number): Redis', gave the following error.
    Argument of type '{ host: string; port: number; password: string | undefined; db: number; retryDelayOnFailover: number; maxRetriesPerRequest: null; }' is not assignable to parameter of type 'number'.
  Overload 3 of 8, '(path: string): Redis', gave the following error.
    Argument of type '{ host: string; port: number; password: string | undefined; db: number; retryDelayOnFailover: number; maxRetriesPerRequest: null; }' is not assignable to parameter of type 'string'.
src/services/llm-worker.ts(166,35): error TS2769: No overload matches this call.
  Overload 1 of 2, '(value: { questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisTypes: SQL<unknown> | string[] | Placeholder<string, any>; options?: SQL<...> | Placeholder<...> | { ...; } | null | undefined; ... 15 more ...; triggeredBy?: string | ... 3 more ... | undefined; }): PgInsertBase<...>', gave the following error.
    Type 'number' is not assignable to type 'string | SQL<unknown> | Placeholder<string, any> | null | undefined'.
  Overload 2 of 2, '(values: { questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisTypes: SQL<unknown> | string[] | Placeholder<string, any>; options?: SQL<...> | Placeholder<...> | { ...; } | null | undefined; ... 15 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]): PgInsertBase<...>', gave the following error.
    Object literal may only specify known properties, and 'id' does not exist in type '{ questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisTypes: SQL<unknown> | string[] | Placeholder<string, any>; options?: SQL<unknown> | Placeholder<...> | { ...; } | null | undefined; ... 15 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]'.
src/services/llm-worker.ts(199,7): error TS2322: Type 'string | number | true | object' is not assignable to type 'number'.
  Type 'string' is not assignable to type 'number'.
src/services/llm-worker.ts(298,13): error TS2769: No overload matches this call.
  Overload 2 of 2, '(values: { questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisType: SQL<unknown> | ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations"" | Placeholder<...>; ... 8 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]): PgInsertBase<...>', gave the following error.
    Object literal may only specify known properties, and 'id' does not exist in type '{ questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisType: SQL<unknown> | ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations"" | Placeholder<...>; ... 8 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]'.
src/services/llm-worker.ts(322,13): error TS2769: No overload matches this call.
  Overload 2 of 2, '(values: { questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisType: SQL<unknown> | ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations"" | Placeholder<...>; ... 8 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]): PgInsertBase<...>', gave the following error.
    Object literal may only specify known properties, and 'id' does not exist in type '{ questionnaireId: string | SQL<unknown> | Placeholder<string, any>; analysisType: SQL<unknown> | ""thematic"" | ""clusters"" | ""contradictions"" | ""insights"" | ""recommendations"" | Placeholder<...>; ... 8 more ...; triggeredBy?: string | ... 3 more ... | undefined; }[]'.
src/services/llm-worker.ts(525,31): error TS2339: Property 'id' does not exist on type '{ jobId: string; }'.
src/services/llm-worker.ts(529,30): error TS2339: Property 'id' does not exist on type '{ jobId: string; data: JobProgress; }'.
src/services/llm-worker.ts(615,5): error TS2740: Type '{ [index: string]: number; }' is missing the following properties from type '{ waiting: number; active: number; completed: number; failed: number; delayed: number; paused: number; }': waiting, active, completed, failed, and 2 more.
",2025-12-05T16:29:15.823345554Z
"src/services/llmAnalysisService.ts(8,34): error TS2724: '""./anonymizationService""' has no exported member named 'anonymizationService'. Did you mean 'AnonymizationService'?
",2025-12-05T16:29:15.823351518Z
"src/services/offlineStorage.ts(439,9): error TS2698: Spread types may only be created from object types.
src/services/pdfTemplateParser.ts(154,27): error TS2349: This expression is not callable.
  Type 'typeof import(""/app/node_modules/pdf-parse/dist/pdf-parse/esm/index"")' has no call signatures.
src/services/pdfTemplateParser.ts(237,9): error TS18004: No value exists in scope for the shorthand property 'total_questions'. Either declare one or provide an initializer.
",2025-12-05T16:29:15.823410996Z
"src/services/performance-monitoring-service.ts(188,9): error TS2740: Type '{}' is missing the following properties from type '{ timestamp: Date; value: number; }[]': length, pop, push, concat, and 29 more.
src/services/performance-monitoring-service.ts(375,5): error TS2322: Type '{ category: string; priority: string; recommendation: string; expectedImpact: string; }[]' is not assignable to type '{ category: ""memory"" | ""performance"" | ""reliability"" | ""scalability""; priority: ""low"" | ""medium"" | ""high"" | ""critical""; recommendation: string; expectedImpact: string; }[]'.
  Type '{ category: string; priority: string; recommendation: string; expectedImpact: string; }' is not assignable to type '{ category: ""memory"" | ""performance"" | ""reliability"" | ""scalability""; priority: ""low"" | ""medium"" | ""high"" | ""critical""; recommendation: string; expectedImpact: string; }'.
    Types of property 'category' are incompatible.
      Type 'string' is not assignable to type '""memory"" | ""performance"" | ""reliability"" | ""scalability""'.
",2025-12-05T16:29:15.823424842Z
"src/services/query-caching-service.ts(185,40): error TS2345: Argument of type 'CacheEntry<any> | undefined' is not assignable to parameter of type 'Partial<CacheEntry<any>>'.
  Type 'undefined' is not assignable to type 'Partial<CacheEntry<any>>'.
src/services/query-caching-service.ts(186,39): error TS2345: Argument of type 'CacheEntry<any> | undefined' is not assignable to parameter of type 'CacheEntry<any>'.
  Type 'undefined' is not assignable to type 'CacheEntry<any>'.
",2025-12-05T16:29:15.823449576Z
"src/services/questionnaireCrudService.ts(160,9): error TS1117: An object literal cannot have multiple properties with the same name.
",2025-12-05T16:29:15.823464659Z
"src/services/questionnaireCrudService.ts(250,9): error TS2322: Type 'string | null' is not assignable to type 'string'.
  Type 'null' is not assignable to type 'string'.
",2025-12-05T16:29:15.823491007Z
"src/services/questionnaireCrudService.ts(251,9): error TS2322: Type 'string | null' is not assignable to type 'string'.
  Type 'null' is not assignable to type 'string'.
",2025-12-05T16:29:15.823499554Z
"src/services/questionnaireCrudService.ts(252,9): error TS2322: Type 'string | null' is not assignable to type 'string'.
  Type 'null' is not assignable to type 'string'.
src/services/questionnaireCrudService.ts(263,9): error TS2322: Type '{}' is not assignable to type 'Record<string, string>'.
  Index signature for type 'string' is missing in type '{}'.
src/services/questionnaireCrudService.ts(365,38): error TS2322: Type '{ anonymous?: boolean | undefined; require_consent?: boolean | undefined; max_responses?: number | null | undefined; close_after_workshop?: boolean | undefined; show_all_questions?: boolean | undefined; allow_edit?: boolean | undefined; question_style?: ""first_person_plural"" | ... 1 more ... | undefined; }' is not assignable to type '{ anonymous: boolean; require_consent: boolean; max_responses: number | null; close_after_workshop: boolean; show_all_questions: boolean; allow_edit: boolean; question_style: ""first_person_plural"" | ""third_person""; }'.
  Types of property 'anonymous' are incompatible.
    Type 'boolean | undefined' is not assignable to type 'boolean'.
      Type 'undefined' is not assignable to type 'boolean'.
",2025-12-05T16:29:15.823550222Z
"src/services/questionnaireCrudService.ts(605,7): error TS2322: Type '{ creator: { id: string | null; name: string | null; email: string | null; }; workshop: { id: string; slug: string | null; titleI18n: unknown; } | undefined; questionGroupCount: number; questionCount: number; ... 17 more ...; workshopTitleI18n: unknown; }[]' is not assignable to type '({ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } & { ...; })[]'.
  Type '{ creator: { id: string | null; name: string | null; email: string | null; }; workshop: { id: string; slug: string | null; titleI18n: unknown; } | undefined; questionGroupCount: number; questionCount: number; ... 17 more ...; workshopTitleI18n: unknown; }' is not assignable to type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } & { ...; }'.
    Type '{ creator: { id: string | null; name: string | null; email: string | null; }; workshop: { id: string; slug: string | null; titleI18n: unknown; } | undefined; questionGroupCount: number; questionCount: number; ... 17 more ...; workshopTitleI18n: unknown; }' is not assignable to type '{ creator: { id: string; name: string; email: string; }; workshop?: { id: string; slug: string; titleI18n: Record<string, string>; } | undefined; questionGroupCount: number; questionCount: number; responseCount: number; }'.
      The types of 'creator.id' are incompatible between these types.
        Type 'string | null' is not assignable to type 'string'.
          Type 'null' is not assignable to type 'string'.
src/services/questionnaireCrudService.ts(697,5): error TS2322: Type '{ creator: { id: string | null; name: string | null; email: string | null; }; questionGroupCount: number; questionCount: number; responseCount: number; id: string; workshopId: string | null; ... 12 more ...; creatorEmail: string | null; }[]' is not assignable to type '({ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } & { ...; })[]'.
  Type '{ creator: { id: string | null; name: string | null; email: string | null; }; questionGroupCount: number; questionCount: number; responseCount: number; id: string; workshopId: string | null; ... 12 more ...; creatorEmail: string | null; }' is not assignable to type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } & { ...; }'.
    Type '{ creator: { id: string | null; name: string | null; email: string | null; }; questionGroupCount: number; questionCount: number; responseCount: number; id: string; workshopId: string | null; ... 12 more ...; creatorEmail: string | null; }' is not assignable to type '{ creator: { id: string; name: string; email: string; }; questionGroupCount: number; questionCount: number; responseCount: number; }'.
      The types of 'creator.id' are incompatible between these types.
        Type 'string | null' is not assignable to type 'string'.
          Type 'null' is not assignable to type 'string'.
",2025-12-05T16:29:15.823573326Z
"src/services/questionnaireCrudService.ts(819,38): error TS2322: Type '{ collapsed?: boolean | undefined; show_progress?: boolean | undefined; icon?: string | null | undefined; color?: string | null | undefined; }' is not assignable to type '{ collapsed: boolean; show_progress: boolean; icon: string | null; color: string | null; }'.
  Types of property 'collapsed' are incompatible.
    Type 'boolean | undefined' is not assignable to type 'boolean'.
      Type 'undefined' is not assignable to type 'boolean'.
",2025-12-05T16:29:15.823598526Z
"src/services/questionnaireService.ts(345,7): error TS2322: Type 'number' is not assignable to type 'string'.
",2025-12-05T16:29:15.823605346Z
"src/services/questionnaireService.ts(363,5): error TS1016: A required parameter cannot follow an optional parameter.
src/services/questionnaireService.ts(376,9): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type 'Omit<{ titleI18n: unknown; createdBy: string; status?: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed"" | undefined; id?: string | undefined; createdAt?: Date | undefined; updatedAt?: Date | undefined; ... 5 more ...; closedAt?: Date | ... 1 more ... | undefined; }, ""id"" | ... 1 more ... | ""updatedAt"">'.
",2025-12-05T16:29:15.8236431Z
"src/services/questionnaireService.ts(390,9): error TS2322: Type 'number' is not assignable to type 'string'.
src/services/questionnaireService.ts(391,9): error TS2741: Property 'color' is missing in type '{ collapsed: false; show_progress: true; icon: null; }' but required in type '{ collapsed: boolean; show_progress: boolean; icon: string | null; color: string | null; }'.
",2025-12-05T16:29:15.823657102Z
"src/services/questionnaireService.ts(414,11): error TS2322: Type 'number' is not assignable to type 'string'.
src/services/questionnaireService.ts(442,11): error TS2322: Type '{ creator: { columns: { id: true; name: true; email: true; }; }; questionGroups: { orderBy: SQL<unknown>[]; with: { questions: { orderBy: SQL<unknown>[]; }; }; }; workshop: { columns: { id: true; title: true; slug: true; }; }; } | { ...; }' is not assignable to type '{ workshop?: true | { columns?: { id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; ... 21 more ...; deletedAt?: boolean | undefined; } | undefined; with?: { ...; } | undefined; extras?: Record<...> | ... ...'.
  Object literal may only specify known properties, and 'questionGroups' does not exist in type '{ workshop?: true | { columns?: { id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; ... 21 more ...; deletedAt?: boolean | undefined; } | undefined; with?: { ...; } | undefined; extras?: Record<...> | ... ...'.
",2025-12-05T16:29:15.823688704Z
"src/services/questionnaireService.ts(476,5): error TS2322: Type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; } | null' is not assignable to type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } | null'.
  Type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; }' is missing the following properties from type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }': deletedAt, titleI18n, instructionsI18n
src/services/questionnaireService.ts(500,13): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type '{ id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; shortDescriptionI18n?: boolean | undefined; ... 20 more ...; deletedAt?: boolean | undefined; }'.
",2025-12-05T16:29:15.82369911Z
"src/services/questionnaireService.ts(507,5): error TS2322: Type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; } | null' is not assignable to type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; } | null'.
  Type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; workshopId: string | null; settings: { anonymous: boolean; ... 5 more ...; questionStyle: ""first_person_plural"" | ""third_person""; } | null; ... 5 more ...; instructions: unknown; }' is missing the following properties from type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }': deletedAt, titleI18n, instructionsI18n
",2025-12-05T16:29:15.823720747Z
"src/services/questionnaireService.ts(541,28): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""createdBy""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""createdBy""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""createdBy""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""createdBy""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
",2025-12-05T16:29:15.823749724Z
"src/services/questionnaireService.ts(547,41): error TS2339: Property 'title' does not exist on type 'PgTableWithColumns<{ name: ""questionnaires""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; ... 7 more ...; generated: undefined; }, {}, {}>; ... 10 more ...; deletedAt: PgColumn<...>; }...'.
",2025-12-05T16:29:15.823770332Z
"src/services/questionnaireService.ts(548,41): error TS2339: Property 'title' does not exist on type 'PgTableWithColumns<{ name: ""questionnaires""; schema: undefined; columns: { id: PgColumn<{ name: ""id""; tableName: ""questionnaires""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: true; ... 7 more ...; generated: undefined; }, {}, {}>; ... 10 more ...; deletedAt: PgColumn<...>; }...'.
",2025-12-05T16:29:15.82377785Z
"src/services/questionnaireService.ts(572,15): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type '{ id?: boolean | undefined; slug?: boolean | undefined; titleI18n?: boolean | undefined; subtitleI18n?: boolean | undefined; descriptionI18n?: boolean | undefined; shortDescriptionI18n?: boolean | undefined; ... 20 more ...; deletedAt?: boolean | undefined; }'.
",2025-12-05T16:29:15.823803702Z
"src/services/questionnaireService.ts(626,9): error TS2367: This comparison appears to be unintentional because the types 'string' and 'number' have no overlap.
",2025-12-05T16:29:15.823809852Z
"src/services/questionnaireService.ts(683,9): error TS2367: This comparison appears to be unintentional because the types 'string' and 'number' have no overlap.
",2025-12-05T16:29:15.823840587Z
"src/services/questionnaireService.ts(691,9): error TS2322: Type '""archived""' is not assignable to type '""draft"" | ""published"" | SQL<unknown> | PgColumn<ColumnBaseConfig<ColumnDataType, string>, {}, {}> | ""review"" | ""closed"" | ""analyzed"" | undefined'.
",2025-12-05T16:29:15.82384608Z
"src/services/questionnaireService.ts(764,5): error TS1016: A required parameter cannot follow an optional parameter.
src/services/questionnaireService.ts(776,9): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type 'Omit<{ titleI18n: unknown; createdBy: string; status?: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed"" | undefined; id?: string | undefined; createdAt?: Date | undefined; updatedAt?: Date | undefined; ... 5 more ...; closedAt?: Date | ... 1 more ... | undefined; }, ""id"" | ... 1 more ... | ""updatedAt"">'.
",2025-12-05T16:29:15.823887202Z
"src/services/questionnaireService.ts(777,27): error TS2339: Property 'title' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }'.
",2025-12-05T16:29:15.823912219Z
"src/services/questionnaireService.ts(778,27): error TS2339: Property 'title' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }'.
",2025-12-05T16:29:15.823918712Z
"src/services/questionnaireService.ts(780,32): error TS2551: Property 'instructions' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }'. Did you mean 'instructionsI18n'?
",2025-12-05T16:29:15.823939383Z
"src/services/questionnaireService.ts(788,34): error TS2339: Property 'questionGroups' does not exist on type '{ status: ""draft"" | ""published"" | ""review"" | ""closed"" | ""analyzed""; id: string; createdAt: Date; updatedAt: Date; deletedAt: Date | null; workshopId: string | null; ... 5 more ...; createdBy: string; }'.
",2025-12-05T16:29:15.823943866Z
"src/services/questionnaireService.ts(792,9): error TS2353: Object literal may only specify known properties, and 'title' does not exist in type '{ questionnaireId: string; titleI18n: unknown; orderIndex: string; id?: string | undefined; createdAt?: Date | undefined; updatedAt?: Date | undefined; descriptionI18n?: unknown; uiConfig?: { ...; } | ... 1 more ... | undefined; }'.
",2025-12-05T16:29:15.823972698Z
"src/services/questionnaireService.ts(812,11): error TS2353: Object literal may only specify known properties, and 'text' does not exist in type '{ orderIndex: string; type: ""number"" | ""text"" | ""scale"" | ""textarea"" | ""single_choice"" | ""multiple_choice""; groupId: string; textI18n: unknown; id?: string | undefined; createdAt?: Date | undefined; ... 4 more ...; helpTextI18n?: { ...; } | ... 1 more ... | undefined; }'.
",2025-12-05T16:29:15.823988656Z
"src/services/responseService.ts(51,13): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
",2025-12-05T16:29:15.824022396Z
"src/services/responseService.ts(71,7): error TS2322: Type 'number | undefined' is not assignable to type 'string | null | undefined'.
  Type 'number' is not assignable to type 'string'.
",2025-12-05T16:29:15.82402687Z
"src/services/responseService.ts(133,20): error TS2769: No overload matches this call.
  Overload 1 of 3, '(left: PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>, right: string | SQLWrapper): SQL<...>', gave the following error.
    Argument of type 'number' is not assignable to parameter of type 'string | SQLWrapper'.
  Overload 2 of 3, '(left: Aliased<number>, right: number | SQLWrapper): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'Aliased<number>'.
      Type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is missing the following properties from type 'Aliased<number>': sql, fieldAlias
  Overload 3 of 3, '(left: never, right: unknown): SQL<unknown>', gave the following error.
    Argument of type 'PgColumn<{ name: ""userId""; tableName: ""responses""; dataType: ""string""; columnType: ""PgUUID""; data: string; driverParam: string; notNull: false; hasDefault: false; isPrimaryKey: false; isAutoincrement: false; ... 4 more ...; generated: undefined; }, {}, {}>' is not assignable to parameter of type 'never'.
",2025-12-05T16:29:15.824063815Z
"src/services/responseService.ts(143,29): error TS2339: Property 'affectedRows' does not exist on type 'never'.
",2025-12-05T16:29:15.824081403Z
